color,movie_title,language,country,budget,title_year,aspect_ratio
Color,Harold & Kumar Go to White Castle ,English,USA,9000000,2004,1.85
Color,The Contender ,English,USA,20000000,2000,1.85
Color,Boiler Room ,English,USA,8000000,2000,1.85
Color,Trading Places ,English,USA,,1983,1.85
Color,Henry V ,English,UK,9000000,1989,1.85
Color,The Savages ,English,USA,,2007,1.85
Color,Chasing Papi ,English,USA,,2003,1.85
Color,The Way of the Gun ,English,USA,8500000,2000,1.85
Color,PCU ,English,USA,8000000,1994,1.85
Color,The Ultimate Gift ,English,USA,,2006,1.85
Color,The Ice Pirates ,English,USA,9000000,1984,1.85
Color,Hamlet 2 ,English,USA,9000000,2008,1.85
Color,Velvet Goldmine ,English,UK,,1998,1.85
Color,Glee: The 3D Concert Movie ,English,USA,9000000,2011,1.85
Color,The Legend of Suriyothai ,Thai,Thailand,400000000,2001,1.85
Color,Two Evil Eyes ,English,Italy,9000000,1990,1.85
Color,All or Nothing ,English,UK,9000000,2002,1.85
Color,Opal Dream ,English,Australia,11400000,2006,1.85
Color,Red Riding: In the Year of Our Lord 1974 ,English,UK,,2009,1.85
Color,"Ultramarines: A Warhammer 40,000 Movie ",English,UK,,2010,1.85
Color,Polisse ,French,France,,2011,1.85
Color,The Rose ,English,USA,8500000,1979,1.85
Color,Baggage Claim ,English,USA,8500000,2013,1.85
Color,The Namesake ,English,USA,,2006,1.85
Color,Bright Star ,English,UK,8500000,2009,1.85
Color,Footloose ,English,USA,8200000,1984,1.85
Color,Limbo ,English,USA,8000000,1999,1.85
Color,The Wind That Shakes the Barley ,English,Ireland,,2006,1.85
Color,The Karate Kid ,English,USA,8000000,1984,1.85
Color,Repo! The Genetic Opera ,English,USA,8500000,2008,1.85
Color,Valley of the Wolves: Iraq ,Arabic,Turkey,8300000,2006,1.85
Color,The Muppet Movie ,English,UK,,1979,1.85
Color,Splash ,English,USA,8000000,1984,1.85
Color,Stand by Me ,English,USA,8000000,1986,1.85
Color,28 Days Later... ,English,UK,8000000,2002,1.85
Color,You Got Served ,English,USA,8000000,2004,1.85
Color,Escape from Alcatraz ,English,USA,8000000,1979,1.85
Color,Brown Sugar ,English,USA,8000000,2002,1.85
Color,50/50 ,English,USA,8000000,2011,1.85
Color,Shutter ,English,USA,8000000,2008,1.85
Color,Creepshow ,English,USA,8000000,1982,1.85
Color,Modern Problems ,English,USA,8000000,1981,1.85
Color,Much Ado About Nothing ,English,UK,8000000,1993,1.85
Color,New Nightmare ,English,USA,8000000,1994,1.85
Color,Drive Me Crazy ,English,USA,8000000,1999,1.85
Color,Half Baked ,English,USA,8000000,1998,1.85
Color,New in Town ,English,USA,8000000,2009,1.85
Color,The Good Girl ,English,USA,5000000,2002,1.85
Color,The City of Your Final Destination ,English,USA,8300000,2009,1.85
Color,Enough Said ,English,USA,8000000,2013,1.85
Color,Easy A ,English,USA,8000000,2010,1.85
Color,The Inkwell ,English,USA,,1994,1.85
Color,Prom ,English,USA,8000000,2011,1.85
Color,The Pallbearer ,English,USA,8000000,1996,1.85
Color,Held Up ,English,USA,8000000,1999,1.85
Color,8 Women ,French,France,8000000,2002,1.85
Color,Showdown in Little Tokyo ,English,USA,8000000,1991,1.85
Color,Clay Pigeons ,English,Germany,8000000,1998,1.85
Color,It's Kind of a Funny Story ,English,USA,8000000,2010,1.85
Color,The Wicked Lady ,English,UK,8000000,1983,1.85
Color,The Secret of Kells ,English,France,6500000,2009,1.85
Color,Begin Again ,English,USA,8000000,2013,1.85
Color,The Singing Detective ,English,USA,8000000,2003,1.85
Color,Akira ,Japanese,Japan,1100000000,1988,1.85
Color,Swimming Pool ,English,France,,2003,1.85
Color,Driving Miss Daisy ,English,USA,7500000,1989,1.85
Color,Soul Food ,English,USA,7500000,1997,1.85
Color,The Hotel New Hampshire ,English,UK,7500000,1984,1.85
Color,Narc ,English,USA,7500000,2002,1.85
Color,Men with Brooms ,English,Canada,7500000,2002,1.85
Color,Witless Protection ,English,USA,7500000,2008,1.85
Color,Extract ,English,USA,8000000,2009,1.85
Color,Masked and Anonymous ,English,USA,,2003,1.85
Color,Persepolis ,French,France,7300000,2007,1.85
Color,The Hole ,English,USA,12000000,2009,1.85
Color,Juno ,English,USA,7500000,2007,1.85
Color,Pound of Flesh ,English,Canada,7500000,2015,1.85
Color,The Godfather ,English,USA,6000000,1972,1.85
Color,Flashdance ,English,USA,4000000,1983,1.85
Color,The Piano ,English,New Zealand,7000000,1993,1.85
Color,Jumping the Broom ,English,USA,6600000,2011,1.85
 Black and White,"Good Night, and Good Luck. ",English,USA,7500000,2005,1.85
Color,Desperado ,English,USA,7000000,1995,1.85
Color,Action Jackson ,English,USA,7000000,1988,1.85
Color,Devil's Due ,English,USA,7000000,2014,1.85
Color,Flirting with Disaster ,English,USA,7000000,1996,1.85
Color,The Devil's Rejects ,English,USA,7000000,2005,1.85
 Black and White,House of 1000 Corpses ,English,USA,7000000,2003,1.85
Color,A Serious Man ,English,USA,7000000,2009,1.85
Color,Warlock ,English,USA,7000000,1989,1.85
Color,The Last Temptation of Christ ,English,USA,7000000,1988,1.85
Color,Outside Providence ,English,USA,7000000,1999,1.85
Color,Who's Your Caddy? ,English,USA,7000000,2007,1.85
Color,Split Second ,English,UK,7000000,1992,1.85
Color,The Other Side of Heaven ,English,USA,7000000,2001,1.85
Color,Cyrus ,English,USA,7000000,2010,1.85
Color,A Dog of Flanders ,English,USA,7000000,1999,1.85
Color,Auto Focus ,English,USA,7000000,2002,1.85
Color,Factory Girl ,English,USA,7000000,2006,1.85
Color,March or Die ,English,UK,9000000,1977,1.85
Color,Somewhere ,English,USA,7000000,2010,1.85
Color,Chairman of the Board ,English,USA,10000000,1998,1.85
Color,The Heart of Me ,English,UK,7000000,2002,1.85
Color,Freeheld ,English,USA,7000000,2015,1.85
Color,Ca$h ,English,USA,7000000,2010,1.85
Color,Twixt ,English,USA,7000000,2011,1.85
Color,Dazed and Confused ,English,USA,6900000,1993,1.85
Color,Aimee & Jaguar ,German,Germany,15000000,1999,1.85
Color,Incendies ,French,Canada,6800000,2010,1.85
Color,Elite Squad ,Portuguese,Brazil,4000000,2007,1.85
Color,Boyz n the Hood ,English,USA,6000000,1991,1.85
Color,La Bamba ,English,USA,6500000,1987,1.85
Color,The Four Seasons ,English,USA,,1981,1.85
Color,The Adventures of Huck Finn ,English,USA,6500000,1993,1.85
Color,Aberdeen ,English,UK,6500000,2000,1.85
Color,The Terminator ,English,UK,6500000,1984,1.85
 Black and White,Good Bye Lenin! ,German,Germany,4800000,2003,1.85
Color,The Damned United ,English,UK,10000000,2009,1.85
Color,The Return of the Living Dead ,English,USA,4000000,1985,1.85
Color,Gomorrah             ,Italian,Italy,,,1.85
Color,Mallrats ,English,USA,6000000,1995,1.85
Color,Platoon ,English,UK,6000000,1986,1.85
Color,Fahrenheit 9/11 ,English,USA,6000000,2004,1.85
Color,Ordinary People ,English,USA,6000000,1980,1.85
Color,Caddyshack ,English,USA,6000000,1980,1.85
Color,The Brothers ,English,USA,6000000,2001,1.85
Color,The Wood ,English,USA,6000000,1999,1.85
 Black and White,A Nightmare on Elm Street 5: The Dream Child ,English,USA,8000000,1989,1.85
Color,Van Wilder: Party Liaison ,English,Germany,6000000,2002,1.85
Color,Best in Show ,English,USA,6000000,2000,1.85
Color,School Daze ,English,USA,6500000,1988,1.85
Color,Daddy Day Camp ,English,USA,6000000,2007,1.85
Color,A Mighty Wind ,English,USA,,2003,1.85
Color,Mystic Pizza ,English,USA,6000000,1988,1.85
Color,Sliding Doors ,English,UK,9000000,1998,1.85
Color,Tales from the Hood ,English,USA,6000000,1995,1.85
Color,Halloween 5 ,English,USA,3000000,1989,1.85
Color,Bernie ,English,USA,5000000,2011,1.85
Color,Pollock ,English,USA,6000000,2000,1.85
Color,200 Cigarettes ,English,USA,6000000,1999,1.85
Color,The Words ,English,USA,6000000,2012,1.85
Color,City Island ,English,USA,6000000,2009,1.85
Color,College ,English,USA,6500000,2008,1.85
Color,The Virgin Suicides ,English,USA,6000000,1999,1.85
Color,Little Voice ,English,UK,,1998,1.85
Color,Miss March ,English,USA,6000000,2009,1.85
Color,Hedwig and the Angry Inch ,English,USA,6000000,2001,1.85
Color,Only the Strong ,English,USA,6000000,1993,1.85
Color,Novocaine ,English,USA,6000000,2001,1.85
Color,The Business of Strangers ,English,USA,,2001,1.85
 Black and White,The Great Train Robbery ,English,UK,6000000,1979,1.85
Color,Morvern Callar ,English,UK,,2002,1.85
Color,Beastmaster 2: Through the Portal of Time ,English,USA,6000000,1991,1.85
Color,The 5th Quarter ,English,USA,6000000,2010,1.85
Color,Come Early Morning ,English,USA,6000000,2006,1.85
Color,Julia ,English,USA,7840000,1977,1.85
Color,"Surfer, Dude ",English,USA,6000000,2008,1.85
Color,11:14 ,English,USA,6000000,2003,1.85
Color,Don McKay ,English,USA,,2009,1.85
Color,The Hit List ,English,USA,6000000,2011,1.85
Color,Videodrome ,English,Canada,5952000,1983,1.85
Color,L'auberge espagnole ,French,France,5300000,2002,1.85
Color,Murder by Numbers ,English,USA,50000000,2002,1.85
Color,The Protector ,Thai,Thailand,200000000,2005,1.85
Color,Stiff Upper Lips ,English,UK,,1998,1.85
Color,Bend It Like Beckham ,English,UK,3500159,2002,1.85
Color,Sunshine State ,English,USA,5600000,2002,1.85
Color,Crossover ,English,USA,5600000,2006,1.85
Color,[Rec] 2 ,Spanish,Spain,5600000,2009,1.85
Color,The Sting ,English,USA,5500000,1973,1.85
Color,Chariots of Fire ,English,UK,5500000,1981,1.85
Color,Diary of a Mad Black Woman ,English,USA,5500000,2005,1.85
Color,Shine ,English,Australia,5500000,1996,1.85
Color,Ghost World ,English,USA,7000000,2001,1.85
Color,Iris ,English,UK,5500000,2001,1.85
Color,Mambo Italiano ,English,Canada,5000000,2003,1.85
Color,Wonderland ,English,USA,5000000,2003,1.85
Color,Do the Right Thing ,English,USA,6500000,1989,1.85
Color,Le Havre ,French,Finland,3850000,2011,1.85
Color,R100 ,Japanese,Japan,5500000,2013,1.85
Color,Salvation Boulevard ,English,USA,9000000,2011,1.85
Color,The Ten ,English,USA,5250000,2007,1.85
Color,A Room for Romeo Brass ,English,UK,,1999,1.85
Color,Saint Ralph ,English,Canada,6000000,2004,1.85
Color,Somewhere in Time ,English,USA,5100000,1980,1.85
Color,Saw II ,English,USA,4000000,2005,1.85
Color,Jackass: The Movie ,English,USA,5000000,2002,1.85
Color,Paranormal Activity 3 ,English,USA,5000000,2011,1.85
Color,A Nightmare on Elm Street 3: Dream Warriors ,English,USA,4500000,1987,1.85
Color,Instructions Not Included ,Spanish,Mexico,5000000,2013,1.85
Color,Paranormal Activity 4 ,English,USA,5000000,2012,1.85
Color,Freddy's Dead: The Final Nightmare ,English,USA,8500000,1991,1.85
Color,Monster ,English,USA,4500000,2003,1.85
 Black and White,Clerks II ,English,USA,5000000,2006,1.85
Color,Billy Elliot ,English,UK,5000000,2000,1.85
Color,The Way Way Back ,English,USA,5000000,2013,1.85
Color,House Party 2 ,English,USA,5000000,1991,1.85
Color,The Apostle ,English,USA,5000000,1997,1.85
Color,Mommie Dearest ,English,USA,5000000,1981,1.85
Color,Our Idiot Brother ,English,USA,5000000,2011,1.85
Color,The Players Club ,English,USA,4500000,1998,1.85
Color,O ,English,USA,5000000,2001,1.85
Color,"As Above, So Below ",English,USA,5000000,2014,1.85
Color,Addicted ,Spanish,USA,5000000,2014,1.85
Color,Eve's Bayou ,English,USA,6000000,1997,1.85
Color,Still Alice ,English,USA,5000000,2014,1.85
Color,Nighthawks ,English,USA,5000000,1981,1.85
Color,Friday the 13th Part VIII: Jason Takes Manhattan ,English,USA,5000000,1989,1.85
Color,My Big Fat Greek Wedding ,English,USA,5000000,2002,1.85
Color,Halloween: The Curse of Michael Myers ,English,USA,5000000,1995,1.85
Color,Y Tu Mamá También ,Spanish,Mexico,2000000,2001,1.85
Color,The Haunting of Molly Hartley ,English,USA,5000000,2008,1.85
Color,Halloween 4: The Return of Michael Myers ,English,USA,5000000,1988,1.85
Color,Diner ,English,USA,5000000,1982,1.85
Color,Lone Wolf McQuade ,English,USA,5000000,1983,1.85
Color,No Escape ,English,USA,5000000,2015,1.85
Color,The Beastmaster ,English,USA,8000000,1982,1.85
Color,Not Easily Broken ,English,USA,8000000,2009,1.85
Color,Digimon: The Movie ,English,USA,5000000,2000,1.85
Color,Saved! ,English,USA,5000000,2004,1.85
Color,Robin and Marian ,English,USA,5000000,1976,1.85
Color,The Forsaken ,English,USA,5000000,2001,1.85
Color,UHF ,English,USA,5000000,1989,1.85
Color,Slums of Beverly Hills ,English,USA,5000000,1998,1.85
Color,Made ,English,USA,5000000,2001,1.85
Color,Keeping Up with the Steins ,English,USA,,2006,1.85
Color,Zero Effect ,English,USA,5000000,1998,1.85
Color,Light Sleeper ,English,USA,5000000,1992,1.85
Color,Rabbit Hole ,English,USA,5000000,2010,1.85
Color,Party Monster ,English,USA,5000000,2003,1.85
Color,Bottle Rocket ,English,USA,7000000,1996,1.85
Color,Out of the Blue ,English,Canada,2200000,1980,1.85
Color,"Lovely, Still ",English,USA,5000000,2008,1.85
Color,Desert Blue ,English,USA,2000000,1998,1.85
Color,Decoys ,English,Canada,5000000,2004,1.85
Color,The Visit ,English,USA,5000000,2015,1.85
Color,Redacted ,English,USA,5000000,2007,1.85
Color,Farce of the Penguins ,English,USA,,2006,1.85
Color,I Served the King of England ,Czech,Czech Republic,84450000,2006,1.85
Color,Soul Kitchen ,German,Germany,4000000,2009,1.85
Color,Sling Blade ,English,USA,890000,1996,1.85
Color,Lady in White ,English,USA,4700000,1988,1.85
Color,Driving Lessons ,English,UK,,2006,1.85
Color,The Texas Chainsaw Massacre 2 ,English,USA,4700000,1986,1.85
Color,Only God Forgives ,English,Denmark,4800000,2013,1.85
Color,Dear Frankie ,English,UK,,2004,1.85
Color,The Names of Love ,French,France,4600000,2010,1.85
Color,Savage Grace ,English,Spain,4600000,2007,1.85
Color,Out of the Blue ,English,New Zealand,,2006,1.85
Color,Police Academy ,English,USA,4500000,1984,1.85
Color,The Blue Lagoon ,English,USA,4500000,1980,1.85
Color,Fast Times at Ridgemont High ,English,USA,4500000,1982,1.85
Color,Bound ,English,USA,4500000,1996,1.85
Color,Salvador ,English,UK,4500000,1986,1.85
Color,Character ,Dutch,Netherlands,4500000,1997,1.85
Color,Spun ,English,USA,2000000,2002,1.85
Color,Life During Wartime ,English,USA,,2009,1.85
Color,Mozart's Sister ,French,France,,2010,1.85
Color,Mean Machine ,English,UK,2500000,2001,1.85
Color,Lilya 4-Ever ,Russian,Sweden,,2002,1.85
Color,One Flew Over the Cuckoo's Nest ,English,USA,4400000,1975,1.85
Color,Silent Movie ,,USA,4400000,1976,1.85
Color,Love and Death on Long Island ,English,UK,,1997,1.85
Color,Night Watch ,Russian,Russia,4200000,2004,1.85
Color,Porky's ,English,Canada,4000000,1981,1.85
 Black and White,Night of the Living Dead ,English,USA,114000,1968,1.85
Color,Lost in Translation ,English,USA,4000000,2003,1.85
Color,The Return of the Living Dead ,English,USA,4000000,1985,1.85
Color,The Kids Are All Right ,English,USA,3500000,2010,1.85
 Black and White,What the #$*! Do We (K)now!? ,English,USA,,2004,1.85
Color,Boyhood ,English,USA,4000000,2014,1.85
Color,Scoop ,English,UK,4000000,2006,1.85
Color,The Wash ,English,USA,4000000,2001,1.85
Color,3 Strikes ,English,USA,6000000,2000,1.85
Color,The Night Listener ,English,USA,4000000,2006,1.85
Color,The Jerky Boys ,English,USA,,1995,1.85
Color,A Haunted House 2 ,English,USA,4000000,2014,1.85
Color,The Rules of Attraction ,English,USA,4000000,2002,1.85
Color,Topaz ,English,USA,4000000,1969,1.85
Color,Let's Go to Prison ,English,USA,,2006,1.85
Color,Four Rooms ,English,USA,4000000,1995,1.85
Color,Secretary ,English,USA,4000000,2002,1.85
Color,The Real Cancun ,English,USA,8000000,2003,1.85
Color,Talk Radio ,English,USA,4000000,1988,1.85
Color,Waiting for Guffman ,English,USA,4000000,1996,1.85
Color,Love Stinks ,English,USA,4000000,1999,1.85
Color,Red State ,English,USA,4000000,2011,1.85
Color,Mirrormask ,English,UK,4000000,2005,1.85
Color,The Barbarians ,English,USA,4000000,1987,1.85
Color,Poolhall Junkies ,English,USA,4000000,2002,1.85
Color,Holy Motors ,French,France,,2012,1.85
Color,Prison ,English,USA,1300000,1987,1.85
Color,Psycho Beach Party ,English,Australia,1500000,2000,1.85
Color,The Big Tease ,English,UK,4000000,1999,1.85
Color,An Everlasting Piece ,English,USA,14000000,2000,1.85
Color,Mondays in the Sun ,Spanish,Spain,4000000,2002,1.85
Color,The Last Time I Committed Suicide ,English,USA,4000000,1997,1.85
Color,Purple Violets ,English,USA,4000000,2007,1.85
Color,Network ,English,USA,3800000,1976,1.85
Color,Down for Life ,English,USA,,2009,1.85
Color,Four Lions ,English,UK,,2010,1.85
Color,The History Boys ,English,UK,2000000,2006,1.85
 Black and White,Midnight Cowboy ,English,USA,3600000,1969,1.85
Color,The Full Monty ,English,UK,3500000,1997,1.85
Color,Airplane! ,English,USA,3500000,1980,1.85
 Black and White,Friday ,English,USA,3500000,1995,1.85
Color,Menace II Society ,English,USA,3500000,1993,1.85
Color,Creepshow 2 ,English,USA,3500000,1987,1.85
Color,The Ballad of Cable Hogue ,English,USA,3716946,1970,1.85
Color,Frenzy ,English,UK,2000000,1972,1.85
Color,I Got the Hook Up ,English,USA,3500000,1998,1.85
Color,She's the One ,English,USA,3500000,1996,1.85
Color,Day of the Dead ,English,USA,3500000,1985,1.85
Color,Train ,English,USA,,2008,1.85
Color,Evil Dead II ,English,USA,3600000,1987,1.85
Color,Pootie Tang ,English,USA,3000000,2001,1.85
Color,La otra conquista ,Spanish,Mexico,3500000,1998,1.85
Color,Trollhunter ,Norwegian,Norway,19900000,2010,1.85
Color,Ira & Abby ,English,USA,3500000,2006,1.85
Color,Winter Passing ,English,USA,3500000,2005,1.85
Color,The Masked Saint ,English,Canada,3500000,2016,1.85
